1145,9031130.614
1146,9150636.726
1147,9127420.238
1148,9264620.101
1149,8955605.925
1150,9004285.953
1151,9281570.805
1152,9080886.849
1153,9233345.225
1154,9296383.747
1155,9461422.957
1156,9171146.118
1157,8950931.832
1158,9033443.315
1159,9170315.285
1160,9013967.644
1161,9216143.95
1162,9248550.475
1163,9002301.849
1164,8969119.796
1165,9052988.578
1166,8996212.472
1167,9024226.664
1168,9152145.324
1169,9264845.299
1170,9072744.877
1171,9057979.495
1172,9061812.229
1173,9138090.658
1174,9047381.831
1175,9263824.818
1176,9082304.074
1177,8728730.451
1178,8959519.892
1179,8931481.556
1180,8716981.349
1181,8784314.353
1182,8975318.82
1183,8964930.575
1184,8614159.615
1185,9020162.012
1186,9008254.175
1187,8959322.966
1188,8894911.964
1189,9144732.014
1190,9515640.305
1191,9290431.44
1192,9302381.167
1193,9507878.298
1194,9619756.384
1195,9581921.534
1196,9663388.15
1197,9890587.003
1198,9749212.591
1199,9774182.215
1200,9996596.035
1201,9868164.188
1202,10210008.92
1203,9954841.668
1204,9656002.382
1205,8567724.189
1206,9308331.629
1207,9487588.246
1208,9302557.88
1209,9143106.041
1210,9233318.624
1211,9484559.076
1212,9154119.846
1213,9347285.082
1214,9500234.988
1215,9746794.868
1216,9804424.474
1217,10114084.29
1218,10089739.31
1219,9941109.125
1220,10050423.74
1221,9963531.559
1222,9924092.558
1223,9928259.585
1224,10232007.81
1225,10310802.27
1226,9933836.104
1227,9838940.036
1228,9945577.868
1229,10263018.91
1230,10461450.31
1231,10543438.97
1232,10447663.29
1233,10108760.96
1234,9515356.16
1235,9305893.653
1236,9012150.393
1237,9181666.318
1238,9354247.968
1239,9301269.078
1240,8983788.038
1241,8980493.909
1242,9317612.074
1243,9384097.522
1244,9506497.23
1245,9872145.475
1246,9986947.354
1247,9878297.782
1248,9816111.531
1249,9770989.941
1250,9654260.562
1251,9669664.395
1252,9921699.699
1253,9896569.955
1254,9614213.552
1255,9804969.849
1256,9891967.696
1257,10344304.32
1258,11225452.69
1259,11783911.9
1260,12072181.1
1261,11516484.25
1262,11329272.04
1263,11176628.75
1264,10878306.53
1265,10730851.21
1266,10833539.09
1267,10691261.91
1268,10324068.06
1269,10231940.51
1270,10269889.97
1271,10168116.87
1272,10204697.15
1273,10541331.14
1274,10570812.18
1275,10150013.49
1276,10120931.17
1277,10030993.91
1278,10041020.29
1279,10361601.67
1280,10743252.93
1281,10778685.93
1282,10309440.15
1283,10118738.73
1284,10586135.24
1285,10913437.92
1286,11226539.2
1287,11570628.2
1288,11967465.61
1289,11307250.49
1290,11640641.7
1291,11763313.39
1292,11735910.79
1293,11282314.82
1294,11041926.93
1295,11057174.29
1296,10661577.67
1297,11113148.68
1298,11567202.75
1299,11054801.58
1300,10881324.24
1301,11378653.28
1302,11798342.44
1303,11421138.17
1304,11412245.91
1305,11830545.08
1306,11838680.12
1307,11549742.38
1308,11243904.95
1309,11134106.14
1310,10786227.98
1311,10946613.46
1312,11429000.5
1313,11469454.38
1314,11609064.8
1315,11778810.35
1316,11815523.8
1317,11345211.97
1318,11425121.78
1319,11330202.79
1320,10852543.62
1321,10895464.72
1322,11309127.27
1323,11472609.32
1324,11475919.36
1325,11552376.96
1326,11303740.77
1327,10945258.89
1328,10934463.36
1329,11073916.96
1330,11103471.61
1331,10792702.96
1332,11163093.27
1333,11786882.77
1334,11774321.1
1335,11463138.97
1336,11343705.43
1337,11462266.41
1338,11346227.88
1339,11781699.96
1340,11753676.83
1341,11139055.7
1342,11017290.1
1343,11090261.91
1344,11332911.36
1345,10963583.07
1346,11188652.83
1347,11231571.67
1348,10861228.65
1349,10906548.41
1350,11422441.57
1351,11337073.17
1352,10900165.19
1353,10927259.23
1354,10841593.67
1355,10657553.25
1356,10359619.52
1357,10588973.01
1358,10722566.89
1359,10560910.35
1360,10306322.83
1361,10423938.03
1362,10363987.34
1363,10361683.44
1364,10564945.66
1365,10651075.39
1366,10282469.97
1367,10396107.98
1368,10366037.95
1369,10664671.88
1370,10795762.29
1371,11035630.11
1372,10698921.69
1373,10135033.2
1374,10172175.88
1375,10430581.29
1376,10651549.27
1377,10305268.22
1378,10205273.7
1379,10054528.43
1380,9749991.574
1381,9713006.892
1382,9675575.562
1383,10160645.31
1384,10446765.71
1385,10479647.53
1386,10582782.34
1387,10601831
1388,10735250.22
1389,10978131.73
1390,10846842.71
1391,10565900.87
1392,10784399.94
1393,10755434.24
1394,10508111.64
1395,10215651.35
1396,10290701.76
1397,10349081.99
1398,10159182.25
1399,10113322.02
1400,10284976.99
1401,9650893.17
1402,9714319.624
1403,9286965.551
1404,9090672.67
1405,9220585.765
1406,9604694.843
1407,9506900.352
1408,9054975.119
1409,9102879.661
1410,9413779.644
1411,9360221.259
1412,9593999.421
1413,9446134.547
1414,9351371.276
1415,9087795.576
1416,9194929.528
1417,9320566.857
1418,9366997.781
1419,9417393.484
1420,9714422.603
1421,9701492.978
1422,9178494.322
1423,9221263.488
1424,9198984.363
1425,9078161.013
1426,8967704.496
1427,9256252.394
1428,9156653.737
1429,9044442.035
1430,9038630.045
1431,9054823.07
1432,9031757.838
1433,9035141.95
1434,9182513.503
1435,9173185.765
1436,8791306.441
1437,8938827.84
1438,9046991.853
1439,9024778.826
1440,9105670.089
1441,9420221.939
1442,9328472.472
1443,9087226.548
1444,9068358.166
1445,9359349.265
1446,9205634.238
1447,9129911.675
1448,9306857.916
1449,9379296.924
1450,9206602.151
1451,9422357.228
1452,9654133.866
1453,8895679.494
1454,9084390.0
1455,9273102.319
1456,9294129.634
1457,9099590.068
1458,9173460.492
1459,9293138.128
1460,8535239.005
